text,label,source
"In optics and lens design, the Abbe number, also known as the V-number or constringence of a transparent material, is an approximate measure of the material's dispersion (change of refractive index versus wavelength), with high values of V indicating low dispersion. It is named after Ernst Abbe (1840–1905), the German physicist who defined it. The term V-number should not be confused with the normalized frequency in fibers.

The Abbe number,  of a material is defined as

where   and  are the refractive indices of the material at the wavelengths of the Fraunhofer's C, d, and F spectral lines (656.3 nm, 587.56 nm, and 486.1 nm respectively). This formulation only applies to the human vision. Outside this range requires the use of different spectral lines. For non-visible spectral lines the term ""V-number"" is more commonly used. The more general formulation defined as,

where   and  are the refractive indices of the material at three different wavelengths. The shortest wavelength's index is  and the longest's is 

Abbe numbers are used to classify glass and other optical materials in terms of their chromaticity. For example, the higher dispersion flint glasses have relatively small Abbe numbers  whereas the lower dispersion crown glasses have larger Abbe numbers. Values of  range from below 25 for very dense flint glasses, around 34 for polycarbonate plastics, up to 65 for common crown glasses, and 75 to 85 for some fluorite and phosphate crown glasses. 

Abbe numbers are used i",0,wikipedia
"ACN may refer to:
 Accenture, professional services company, listed on the NYSE as ACN
 Achang language, a Tibeto-Burman language of China
 Achnasheen railway station, UK, National Rail code
 Acineta, a genus of orchid
 ACN Inc., multi-level marketing company providing telecommunications and other services
 Action Congress of Nigeria, political party of Nigeria
 Africa Cup of Nations, biennial football tournament
 Hockey Africa Cup of Nations, biennial field hockey tournament
Men's Hockey Africa Cup of Nations
Women's Hockey Africa Cup of Nations
 Agencia Carabobeña de Noticias, news agency, Valencia, Venezuela
 Agència Catalana de Notícies, news agency, Barcelona, Spain
 Agenzia per la Cybersicurezza Nazionale, Italian cybersecurity agency, Rome, Italy
 Aid to the Church in Need, Catholic charity in Königstein im Taunus, Germany
 Aircraft Classification Number, pavement load of an aircraft
 Algebraic chess notation, the standard notation for recording chess games
 American Collectibles Network, former name for Jewelry Television, US
 Andean Community of Nations, free trade area
 Anglican Communion Network, network of Anglican and Episcopalian dioceses and parishes
 ante Christum natum, seldom-used Latin equivalent of BC
 Architecture for Control Networks, network protocol for theatrical control
 Atlantis Cable News, fictional news channel on The Newsroom (American TV series)
 Australian Company Number, unique identifier for companies registered in Australia
 Ciudad Acuña Int",0,wikipedia
"AD (Anno Domini) is a designation used to label years following 1 BC in the Julian and Gregorian calendars while Ad (advertisement) is a form of marketing communication.

AD, A.D. or Ad may also refer to:

Art, entertainment, and media

Film and television
 A.D. (film), a 2010 animated zombie horror film
 A.D. (miniseries), a 1985 television miniseries set in ancient Rome
 A.D. The Bible Continues, a 2015 biblical drama television miniseries
 Arrested Development, an American television sitcom
 Attarintiki Daredi, 2013 Indian film by Trivikram Srinivas
 Audio description, a service for visually impaired audience on some TV programs

Music
 AD (band), a Christian rock band
 A.D. (album), by Solace

Publications
 A.D.: New Orleans After the Deluge, a nonfiction graphic novel about Hurricane Katrina
 Algemeen Dagblad, a Dutch newspaper
 Architectural Digest, an interior design and landscaping magazine
 AD (poem), by Kenneth Fearing

Other art, entertainment, and media
 Audio description track, a narration track for visually impaired consumers of visual media

Brands and enterprises 
 Alexander Dennis, a British bus manufacturer
 Akcionersko društvo (aкционерско друштво), a Macedonian name for a type of company
 Aktsionerno drujestvo (акционерно дружество), a Bulgarian name for a type of company
 akcionarsko društvo (aкционарско друштво), a Serbian name for a type of company 
 Analog Devices, a semiconductor company

Military 
 Accidental discharge, a mechanical failure of a fire",0,wikipedia
"In grammar, the ablative case (pronounced ; sometimes abbreviated ) is a grammatical case for nouns, pronouns, and adjectives in the grammars of various languages; it is sometimes used to express motion away from something, among other uses. The word ""ablative"" derives from the Latin , the (irregular) perfect, passive participle of auferre ""to carry away"".

The ablative case is found in several language families, such as Indo-European (e.g., Sanskrit, Latin, Albanian, Armenian), Turkic (e.g., Turkish, Turkmen, Azerbaijani, Uzbek, Kazakh, Kyrgyz, Tatar), Tungusic (e.g., Manchu, Evenki), Uralic (e.g., Hungarian), and the Dravidian languages. There is no ablative case in modern Germanic languages such as German and English. There was an ablative case in the early stages of Ancient Greek, but it quickly fell into disuse by the classical period.

Indo-European languages

Latin

The ablative case in Latin (cāsus ablātīvus) appears in various grammatical constructions, including following various prepositions, in an ablative absolute clause, and adverbially. The Latin ablative case was derived from three Proto-Indo-European cases: ablative (from), instrumental (with), and locative (in/at).

Greek
In Ancient Greek, there was an ablative case ( ) which was used in the Homeric, pre-Mycenaean, and Mycenean periods. It fell into disuse during the classical period and thereafter with some of its functions taken by the genitive and others by the dative. The genitive case with the prepositi",0,wikipedia
"The Adamic language, according to Jewish tradition (as recorded in the midrashim) and some Christians, is the language spoken by Adam (and possibly Eve) in the Garden of Eden. It is variously interpreted as either the language used by God to address Adam (the divine language), or the language invented by Adam with which he named all things (including Eve), as in the second Genesis creation narrative ().

In the Middle Ages, various Jewish commentators held that Adam spoke Hebrew, a view also addressed in various ways by the late medieval Italian poet Dante Alighieri. In the early modern period, some authors continued to discuss the possibility of an Adamic language, some continuing to hold to the idea that it was Hebrew, while others such as John Locke were more skeptical. More recently, a variety of Mormon authors have expressed various opinions about the nature of the Adamic language. 

According to Ethiopian and Eritrean traditions, the ancient Semitic language of Ge'ez is the language of Adam, the first and original language.

Patristic Period
Augustine addresses the issue in The City of God. While not explicit, the implication of there being but one human language prior to the Tower of Babel's collapse is that the language, which was preserved by Heber and his son Peleg, and which is recognized as the language passed down to Abraham and his descendants, is the language that would have been used by Adam.

Middle Ages 

Traditional Jewish exegesis such as Midrash says that",0,wikipedia
"Rise and Fall of the City of Mahagonny () is a political-satirical opera composed by Kurt Weill to a German libretto by Bertolt Brecht. It was first performed on 9 March 1930 at the  in Leipzig.

Some interpreters have viewed the play as a critique of American society. Others have perceived it as a critique of the chaotic and immoral Weimar Republic, particularly Berlin of the 1920s with its rampant prostitution, unstable government, political corruption, and economic crises.

Composition history 

Weill was asked by the 1927 Baden-Baden music festival committee to write a one-act chamber opera for the festival. He ended up writing Mahagonny-Songspiel, sometimes known as Das kleine Mahagonny, a concert work commissioned for voices and a small orchestra. The work was written in May 1927, and performed in June. It consisted of eleven numbers, including ""Alabama Song"" and ""Benares Song"".

Weill then continued to rework the material into a full opera while Brecht worked on the libretto. The opera had its premiere in Leipzig on 9 March 1930 and played in Berlin in December of the following year. The opera was banned by the Nazis in 1933 and did not have a significant production until the 1960s.

Weill's score uses a number of styles, including rag-time, jazz and formal counterpoint. The ""Alabama Song"" has been interpreted by a range of artists, notably Ute Lemper, The Doors and David Bowie.

Language 

The lyrics for the ""Alabama Song"" and another song, the ""Benares Song"", are in ",0,wikipedia
"James Avery Hopwood (May 28, 1882 – July 1, 1928) was an American playwright of the Jazz Age. He had four plays running simultaneously on Broadway in 1920.

Early life
Hopwood was born to James and Jule Pendergast Hopwood on May 28, 1882, in Cleveland, Ohio. He graduated from Cleveland's West High School in 1900. In 1901, he began attending the University of Michigan in Ann Arbor. However, his family experienced financial difficulties, so for his second year he transferred to Adelbert College. He returned to the University of Michigan in the fall of 1903, and graduated Phi Beta Kappa in 1905.

Career
Hopwood started out as a journalist for the Cleveland Leader as its New York correspondent, but within a year had his first play, Clothes (1906), produced on Broadway, with the aid of playwright Channing Pollock. Hopwood eventually became known as ""The Playboy Playwright"" and specialized in comedies and farces, some of them with material considered risqué  at the time.  One play, The Demi-Virgin in 1921, prompted a court case because of its suggestive subject matter, including a risque game of cards, ""Stripping Cupid"".  The case was dismissed.

His many plays included Nobody's Widow (1910), starring Blanche Bates; Fair and Warmer (1915), starring Madge Kennedy (filmed in 1919); The Gold Diggers (1919), starring Ina Claire in New York and Tallulah Bankhead in London; (filmed in 1923 as The Gold Diggers, in 1928 as Gold Diggers of Broadway and also as Gold Diggers of 1933); Ladies'",0,wikipedia
"Antipope Felix, an archdeacon of Rome, was installed as Pope in 355 AD after the Emperor Constantius II banished the reigning Pope, Liberius, for refusing to subscribe to a sentence of condemnation against Saint Athanasius.

Biography
In May 357 AD the Roman laity, which had remained faithful to Liberius, demanded that Constantius, who was on a visit to Rome, should recall Liberius. The Emperor planned to have Felix and Liberius rule jointly, but when Liberius returned Felix was forced to retire to Porto, near Rome, where, after making an unsuccessful attempt to establish himself again in Rome, he died on 22 November 365 AD.

This Felix was later confused with a Roman martyr named Felix, with the result that he was included in lists of the Popes as Felix II and that the succeeding Popes of the same name (Pope Felix III and Pope Felix IV) were given wrong numerals, as was Antipope Felix V.

The Catholic Encyclopedia (1909) called this confusion a ""distortion of the true facts"" and suggested that it arose because the ""Liber Pontificalis"", which at this point may be registering a reliable tradition, says that this Felix built a church on the Via Aurelia, which is where the Roman martyr of an earlier date was buried. However, a more recent source says that of the martyr Felix nothing is known except his name, that he was a martyr, and that he was buried in the cemetery on the Via Portuensis that bears his name.

The Catholic Encyclopedia remarked that ""the real story of the antip",0,wikipedia
"Alkaloids are a class of basic, naturally occurring organic compounds that contain at least one nitrogen atom. This group also includes some related compounds with neutral and even weakly acidic properties. Some synthetic compounds of similar structure may also be termed alkaloids. In addition to carbon, hydrogen and nitrogen, alkaloids may also contain oxygen or sulfur. More rarely still, they may contain elements such as phosphorus, chlorine, and bromine.

Alkaloids are produced by a large variety of organisms including bacteria, fungi, plants, and animals. They can be purified from crude extracts of these organisms by acid-base extraction, or solvent extractions followed by silica-gel column chromatography. Alkaloids have a wide range of pharmacological activities including antimalarial (e.g. quinine), antiasthma (e.g. ephedrine), anticancer (e.g. homoharringtonine), cholinomimetic (e.g. galantamine), vasodilatory (e.g. vincamine), antiarrhythmic (e.g. quinidine), analgesic (e.g. morphine), antibacterial (e.g. chelerythrine), and antihyperglycemic activities (e.g. piperine). Many have found use in traditional or modern medicine, or as starting points for drug discovery. Other alkaloids possess psychotropic (e.g. psilocin) and stimulant activities (e.g. cocaine, caffeine, nicotine, theobromine), and have been used in entheogenic rituals or as recreational drugs. Alkaloids can be toxic too (e.g. atropine, tubocurarine). Although alkaloids act on a diversity of metabolic syst",0,wikipedia
"Adventism is a branch of Protestant Christianity that believes in the imminent Second Coming (or the ""Second Advent"") of Jesus Christ. It originated in the 1830s in the United States during the Second Great Awakening when Baptist preacher William Miller first publicly shared his belief that the Second Coming would occur at some point between 1843 and 1844. His followers became known as Millerites. After Miller's prophecies failed, the Millerite movement split up and was continued by a number of groups that held different doctrines from one another. These groups, stemming from a common Millerite ancestor, collectively became known as the Adventist movement.

Although the Adventist churches hold much in common with mainline Christianity, their theologies differ on whether the intermediate state of the dead is unconscious sleep or consciousness, whether the ultimate punishment of the wicked is annihilation or eternal torment, the nature of immortality, whether the wicked are resurrected after the millennium, and whether the sanctuary of Daniel 8 refers to the one in heaven or one on earth. Seventh-day Adventists and some smaller Adventist groups observe the seventh day Sabbath. The General Conference of Seventh-day Adventists has compiled that church's core beliefs in the 28 Fundamental Beliefs (1980 and 2005).

In 2010, Adventism claimed to have some 22 million believers who were scattered in various independent churches. The largest church within the movement—the Seventh-day A",0,wikipedia
"The archbishop of Canterbury is the senior bishop and a principal leader of the Church of England, the ceremonial head of the worldwide Anglican Communion and the bishop of the Diocese of Canterbury. The current archbishop is Justin Welby, who was enthroned at Canterbury Cathedral on 21 March 2013. Welby is the 105th person to hold the position, as part of a line of succession going back to the ""Apostle to the English"" Augustine of Canterbury, who was sent to the island by the church in Rome in 597. Welby succeeded Rowan Williams.

From the time of Augustine until the 16th century, the archbishops of Canterbury were in full communion with the See of Rome, and usually received the pallium from the Pope. The various prerogatives of Henry VIII—emerging parallel with the spread of Protestantism on the continent—culminated in the English Reformation, wherein the Crown broke communion with Rome and seized leadership of the church, and with it the right to appoint bishops. Henry appointed Thomas Cranmer as the first Protestant archbishop of Canterbury in 1533, who would ultimately become one of the most important figures in the development of Anglicanism. The ascent of Henry's daughter Mary to the throne would bring with it a brief restoration of Catholic rule in England, with Cranmer replaced by Reginald Pole as archbishop in 1556. For his role in the Reformation, Cranmer was tried for heresy, and ultimately burned at the stake. Pole would be the final Roman Catholic to hold the of",0,wikipedia
"Albion is a city in Calhoun County in the south central region of the Lower Peninsula of the U.S. state of Michigan. The population was 7,700 at the 2020 census and is part of the Battle Creek Metropolitan Statistical Area.

The earliest English-speaking settlers also referred to this area as The Forks, because it is situated at the confluence of the north and south branches of the Kalamazoo River. In the early 20th century, immigrants came to Albion from a variety of eastern European nations, including the current Lithuania and Russia. More recently, Hispanic or Latino immigrants have come from Mexico and Central America. The Festival of the Forks has been held annually since 1967 to celebrate Albion's diverse ethnic heritage.

Since the 19th century, several major manufacturers were established here and Albion became known as a factory town. This has changed with the closure of several manufacturers. In the 21st century, Albion's culture is changing to that of a college town whose residents have a strong interest in technology and sustainability issues. Albion College is a private liberal arts college with a student population of about 1,250. Albion is a sister city with Noisy-le-Roi, France.

History
The first European-American settler, Tenney Peabody, arrived in 1833 along with his brother-in-law Charles Blanchard, and another young man named Clark Dowling. Peabody's family followed soon after. In 1835, the Albion Company, a land development company formed by Jesse Crowel",0,wikipedia
"Anointing of the sick, known also by other names such as unction, is a form of religious anointing or ""unction"" (an older term with the same meaning) for the benefit of a sick person. It is practiced by many Christian churches and denominations.

Anointing of the sick was a customary practice in many civilizations, including among the ancient Greeks and early Jewish communities. The use of oil for healing purposes is referred to in the writings of Hippocrates.

Anointing of the sick should be distinguished from other religious anointings that occur in relation to other sacraments, in particular baptism, confirmation and ordination, and also in the coronation of a monarch.

Names
Since 1972, the Roman Catholic Church has used the name ""Anointing of the Sick"" both in the English translations issued by the Holy See of its official documents in Latin and in the English official documents of Episcopal conferences. It does not, of course, forbid the use of other names, for example the more archaic term ""Unction of the Sick"" or the term ""Extreme Unction"". Cardinal Walter Kasper used the latter term in his intervention at the 2005 Assembly of the Synod of Bishops. However, the Church declared that ""'Extreme unction' ... may also and more fittingly be called 'anointing of the sick'"", and has itself adopted the latter term, while not outlawing the former. This is to emphasize that the sacrament is available, and recommended, to all those suffering from any serious illness, and to dispe",0,wikipedia
"In computer science, an abstract data type (ADT) is a mathematical model for data types, defined by its behavior (semantics) from the point of view of a user of the data, specifically in terms of possible values, possible operations on data of this type, and the behavior of these operations. This mathematical model contrasts with data structures, which are concrete representations of data, and are the point of view of an implementer, not a user.

Formally, an ADT may be defined as a ""class of objects whose logical behavior is defined by a set of values and a set of operations""; this is analogous to an algebraic structure in mathematics. What is meant by ""behaviour"" varies by author, with the two main types of formal specifications for behavior being axiomatic (algebraic) specification and an abstract model; these correspond to axiomatic semantics and operational semantics of an abstract machine, respectively. Some authors also include the computational complexity (""cost""), both in terms of time (for computing operations) and space (for representing values). In practice, many common data types are not ADTs, as the abstraction is not perfect, and users must be aware of issues like arithmetic overflow that are due to the representation. For example, integers are often stored as fixed-width values (32-bit or 64-bit binary numbers), and thus experience integer overflow if the maximum value is exceeded.

ADTs are a theoretical concept, in computer science, used in the design and an",0,wikipedia
"The American Football League (AFL) was a major professional American football league that operated for ten seasons from 1960 until 1970, when it merged with the older National Football League (NFL), and became the American Football Conference. The upstart AFL operated in direct competition with the more established NFL throughout its existence. It was more successful than earlier rivals to the NFL with the same name, the 1926, 1936 and 1940 leagues, and the later All-America Football Conference (which existed between 1944 and 1950 but only played between 1946 and 1949).

This fourth version of the AFL was the most successful, created by a number of owners who had been refused NFL expansion franchises or had minor shares of NFL franchises. The AFL's original lineup consisted of an Eastern division of the New York Titans, Boston Patriots, Buffalo Bills, and the Houston Oilers, and a Western division of the Los Angeles Chargers, Denver Broncos, Oakland Raiders, and Dallas Texans. The league first gained attention by signing 75% of the NFL's first-round draft choices in 1960, including Houston's successful signing of college star and Heisman Trophy winner Billy Cannon.

While the first years of the AFL saw uneven competition and low attendance, the league was buttressed by a generous television contract with the American Broadcasting Company (ABC), followed by a contract with the competing National Broadcasting Company (NBC) for games starting with the 1965 season, that broadcast",0,wikipedia
"Associazione Sportiva Roma (Rome Sport Association), commonly referred to as Roma (), is a professional football club based in Rome, Italy. Founded by a merger in 1927, Roma has participated in the top tier of Italian football for all of its existence, except for the 1951–52 season. Roma has won Serie A three times, in 1941–42, 1982–83 and 2000–01, as well as nine  titles and two  titles. In European competitions, Roma won the Inter-Cities Fairs Cup in 1960–61 and the UEFA Europa Conference League in 2021–22, while they finished runners-up in the 1983–84 European Cup, the 1990–91 UEFA Cup and the 2022–23 UEFA Europa League.

Sixteen players have won the FIFA World Cup while playing at Roma: Attilio Ferraris and Enrique Guaita (1934); Guido Masetti and Eraldo Monzeglio (1934 and 1938); Aldo Donati and Pietro Serantoni (1938); Bruno Conti (1982); Rudi Völler and Thomas Berthold (1990); Aldair (1994); Vincent Candela (1998); Cafu (2002); Daniele De Rossi, Simone Perrotta and Francesco Totti (2006); Paulo Dybala (2022).

Since 1953, Roma has played home matches at the Stadio Olimpico, a venue the club shares with city rivals Lazio. With a capacity of over 72,000, the stadium is the second-largest of its kind in Italy, with only the San Siro able to seat more. The club plans to move to a new stadium, though it is yet to start construction. Having a strong local rivalry, Roma and Lazio contest the Derby della Capitale.

The club's home colours are carmine red and golden yellow, whi",0,wikipedia
"The Abu Nidal Organization (ANO;  ), officially Fatah – The Revolutionary Council ( ), was a Palestinian militant group founded by Abu Nidal in 1974. It broke away from Fatah, a faction within the Palestine Liberation Organization, following the emergence of a rift between Abu Nidal and Yasser Arafat. The ANO was designated as a terrorist organization by Israel, the United States, the United Kingdom, Canada, the European Union. and Japan. It became inactive in 1997.

In practice, the ANO was secular, anti-Zionist, and anti-Western. However, it was not particularly associated with any specific ideology — or at least no such foundation was declared. It was mostly linked with the pursuit of Abu Nidal's personal agendas. Like other Palestinian militant groups, the ANO carried out worldwide hijackings, assassinations, kidnappings of diplomats, and attacks on synagogues. It was responsible for 90 such attacks between 1974 and 1992. In 2002, Abu Nidal died under disputed circumstances in Baghdad, Iraq, with Palestinian sources claiming that he was assassinated on the orders of erstwhile Iraqi president Saddam Hussein.

Formation and background

The Abu Nidal Organization was established by Sabri Khalil al-Bannah (Abu Nidal), a Palestinian Arab nationalist and a former Ba'ath party member. Al-Bannah established his faction within the PLO, just prior the Black September in Jordan, and following internal disagreements within the PLO. During Fatah's Third Congress in Damascus in 1971, h",0,wikipedia
"An antibody (Ab), also known as an immunoglobulin (Ig), is a large, Y-shaped protein used by the immune system to identify and neutralize foreign objects such as pathogenic bacteria and viruses. The antibody recognizes a unique molecule of the pathogen, called an antigen. Each tip of the ""Y"" of an antibody contains a paratope (analogous to a lock) that is specific for one particular epitope (analogous to a key) on an antigen, allowing these two structures to bind together with precision. Using this binding mechanism, an antibody can tag a microbe or an infected cell for attack by other parts of the immune system, or can neutralize it directly (for example, by blocking a part of a virus that is essential for its invasion).

To allow the immune system to recognize millions of different antigens, the antigen-binding sites at both tips of the antibody come in an equally wide variety.
In contrast, the remainder of the antibody is relatively constant. In mammals, antibodies occur in a few variants, which define the antibody's class or isotype: IgA, IgD, IgE, IgG, and IgM.
The constant region at the trunk of the antibody includes sites involved in interactions with other components of the immune system. The class hence determines the function triggered by an antibody after binding to an antigen, in addition to some structural features.
Antibodies from different classes also differ in where they are released in the body and at what stage of an immune response.

Together with B and T ",0,wikipedia
"Pietro Alessandro Gaspare Scarlatti (2 May 1660 – 22 October 1725) was an Italian Baroque composer, known especially for his operas and chamber cantatas. He is considered the most important representative of the Neapolitan school of opera.

Nicknamed by his contemporaries ""the Italian Orpheus"", he divided his career between Naples and Rome, where he received his training; a significant part of his works was composed for the papal city. He is often considered the founder of the Neapolitan school, although he has only been its most illustrious representative: his contribution, his originality and his influence were essential, as well as lasting, both in Italy and in Europe.

Particularly known for his operas, he brought the Italian dramatic tradition to its maximum development, begun by Monteverdi at the beginning of 17th century and continued by Cesti, Cavalli, Carissimi, Legrenzi and Stradella, designing the final form of the Da capo aria, imitated throughout Europe. He was also the inventor of the Italian overture in three movements (which was of the highest importance in the development of the symphony), of the four-part sonata (progenitor of the modern string quartet), and of the technique of motivic development. He was a model for the musical theater of his time, as evoked by Händel's Italian works, deeply influenced by his theatrical music. Eclectic, Scarlatti also worked on all the other common genres of his time, from the sonata to the concerto grosso, from the motet t",0,wikipedia
"Aston Martin Lagonda Global Holdings PLC is a British manufacturer of luxury sports cars and grand tourers. Its predecessor was founded in 1913 by Lionel Martin and Robert Bamford. Steered from 1947 by David Brown, it became associated with expensive grand touring cars in the 1950s and 1960s, and with the fictional character James Bond following his use of a DB5 model in the 1964 film Goldfinger. Their sports cars are regarded as a British cultural icon. Aston Martin has held a Royal Warrant as purveyor of motorcars to Charles III since 1982, and has over 160 car dealerships in 53 countries, making it a global automobile brand. The company is traded on the London Stock Exchange and is a constituent of the FTSE 250 Index. In 2003 it received the Queen's Award for Enterprise for outstanding contribution to international trade. The company has survived seven bankruptcies throughout its history.

The headquarters and main production of its sports cars and grand tourers are in a  facility in Gaydon, Warwickshire, England, on the former site of RAF Gaydon, adjacent to the Jaguar Land Rover Gaydon Centre. The old  facility in Newport Pagnell, Buckinghamshire is the present home of the Aston Martin Works classic car department, which focuses on heritage sales, service, spares and restoration operations. The  factory in St Athan, Wales features three converted 'super-hangars' from MOD St Athan, and serves as the production site of Aston Martin's first-ever SUV, the DBX. Aston Martin p",0,wikipedia
"Albert Pike (December 29, 1809April 2, 1891) was an American author, poet, orator, editor, lawyer, jurist and Confederate States Army general who served as an associate justice of the Arkansas Supreme Court in exile from 1864 to 1865. He had previously served as a senior officer of the Confederate States Army, commanding the District of Indian Territory in the Trans-Mississippi Theater. A prominent member of the Freemasons, Pike served as the Sovereign Grand Commander of the Supreme Council, Scottish Rite (Southern Jurisdiction, USA) from 1859 to 1891.

Early life and education
Albert Pike was born in Boston, Massachusetts, on December 29, 1809, the son of Benjamin and Sarah (Andrews) Pike, and spent his childhood in Byfield and Newburyport, Massachusetts. His colonial ancestors settled the area in 1635, and included John Pike (1613–1688/1689), the founder of Woodbridge, New Jersey. He attended school in Newburyport and Framingham until he was 15. In August 1825, he passed entrance exams at Harvard University, though when the college requested payment of tuition fees for the first two years, he chose not to attend. He began a program of self-education, later becoming a schoolteacher in Gloucester, North Bedford, Fairhaven and Newburyport.

Pike was an imposing figure;  tall and  with hair that reached his shoulders and a long beard. In 1831, he left Massachusetts to travel west, first stopping in Nashville, Tennessee, and later moving to St. Louis, Missouri.

There he joined ",0,wikipedia
"ALF Tales is a 30-minute Saturday morning animated series that aired on NBC from September 10, 1988, to December 9, 1989. The show is a spin-off of ALF: The Animated Series which featured characters from that series playing various characters from fairy tales. The fairy tale parody was usually altered for comedic effect in a manner akin to Jay Ward's ""Fractured Fairy Tales"".

The episodes were performed in the style of a resident theater company or ensemble cast where Gordon and Rhonda would take the leading male and female roles, and the other characters were cast according to their characteristics.

Many stories spoof a film genre, such as the ""Cinderella"" episode which is presented like an Elvis Presley film. Some episodes featured a ""fourth wall"" effect where Gordon is backstage preparing for the episode, and Rob Cowan would appear drawn as a TV executive (who introduced himself as ""Roger Cowan, network executive"") who tries to brief Gordon on how to improve this episode. For instance Cowan once told Gordon who was readying for a medieval themed episode that ""less than 2% of our audience lives in the Dark Ages"".

Cast
Paul Fusco – ALF (Gordon Shumway)/Rick Fusterman
Tabitha St. Germain (as Paulina Gillis) – Augie/Rhonda
Peggy Mahon – Flo
Thick Wilson – Larson Petty/Bob
Dan Hennessey – Sloop
Rob Cowan – Skip
Ellen-Ray Hennessy – Stella the Waitress
Noam Zylberman – Curtis (1988)
Michael Fantini – Curtis (1989)

Episodes

Season 1 (1988–89)

Season 2 (1989)

Home media
The ",0,wikipedia
"Abdul Rashid Dostum ( ; ; Uzbek Latin: , Uzbek Cyrillic: , ; born 25 March 1954) is an Afghan exiled politician, former Marshal in the Afghan National Army, founder and leader of the political party Junbish-e Milli. Dostum was a major army commander in the communist government during the Soviet–Afghan War, and in 2001 was the key indigenous ally to U.S. Special Forces and the CIA during the campaign to topple the Taliban government. He is one of the most powerful warlords since the beginning of the Afghan wars, known for siding with winners during different wars. Dostum has also referred to as a Kingmaker due to his significant role in Afghan politics.

An ethnic Uzbek from a peasant family in Jawzjan province, Dostum joined the People's Democratic Party of Afghanistan (PDPA) as a teenager before enlisting in the Afghan National Army and training as a paratrooper, serving in his native region around Sheberghan. Soon with the start of the Soviet–Afghan War, Dostum commanded a KHAD militia and eventually gained a reputation, often defeating mujahideen commanders in northern Afghanistan and even persuading some to defect to the communist cause. Much of the country's north was in strong government control as a result. He achieved several promotions in the army and was honored as a ""Hero of Afghanistan"" by President Mohammed Najibullah in 1988. By this time he was commanding up to 45,000 troops in the region under his responsibility.

Following the dissolution of the Soviet Union,",0,wikipedia
"Andhra Pradesh (,  abbr. AP) is a state in the southern coastal region of India. It is the seventh-largest state with an area of  and the tenth-most populous state with 49,577,103 inhabitants. It has shared borders with  Chhattisgarh, Odisha, Karnataka, Tamil Nadu, Telangana and the Bay of Bengal. It has the second-longest coastline in India at about .  After existence as Andhra State and unified Andhra Pradesh, the state took its present form on 2 June 2014, when the new state of Telangana was formed through bifurcation.  Amaravati is the capital of the state, with the largest city being Visakhapatnam. Water sharing disputes and asset division with Telangana are not yet resolved. Telugu, one of the classical languages of India used by the majority of people, is the first official language.

As per the 8th century BCE Rigvedic text Aitareya Brahmana, the Andhras left North India off the banks of the Yamuna river and migrated to South India. In the third century BCE, Andhra was a vassal kingdom of Ashoka of the Mauryan Empire. After his death, it became powerful and extended its empire to the whole Maratha country and beyond under the rule of the Satavahana dynasty. After that, the major rulers included the Pallavas, Eastern Chalukyas, Kakatiyas, Vijayanagara Empire, Qutb Shahi dynasty, Nizam dynasty, East India Company, and British Raj.

The Eastern Ghats are a major dividing line separating coastal plains and peneplains. The coastal plains are part of Coastal Andhra. These a",0,wikipedia
"Accelerated Graphics Port (AGP) is a parallel expansion card standard, designed for attaching a video card to a computer system to assist in the acceleration of 3D computer graphics. It was originally designed as a successor to PCI-type connections for video cards. Since 2004, AGP was progressively phased out in favor of PCI Express (PCIe), which is serial, as opposed to parallel; by mid-2008, PCI Express cards dominated the market and only a few AGP models were available, with GPU manufacturers and add-in board partners eventually dropping support for the interface in favor of PCI Express.

Advantages over PCI
AGP is a superset of the PCI standard, designed to overcome PCI's limitations in serving the requirements of the era's high-performance graphics cards.

The primary advantage of AGP is that it doesn't share the PCI bus, providing a dedicated, point-to-point pathway between the expansion slot(s) and the motherboard chipset. The direct connection also allows for higher clock speeds.

The second major change is the use of split transactions, wherein the address and data phases are separated.  The card may send many address phases so the host can process them in order, avoiding any long delays caused by the bus being idle during read operations.

Third, PCI bus handshaking is simplified.  Unlike PCI bus transactions whose length is negotiated on a cycle-by-cycle basis using the FRAME# and STOP# signals, AGP transfers are always a multiple of 8 bytes long, with the total le",0,wikipedia
"Andreas Aagesen (5 August 1826 – 26 October 1879) was a Danish jurist.

Biography
Aagesen was educated for the law at Christianshavn and Copenhagen, and interrupted his studies in 1848 to take part in the First Schleswig War, in which he served as the leader of a reserve battalion.

In 1855 Aagesen became a professor of jurisprudence at the University of Copenhagen. In 1870 he was appointed a member of the commission  for drawing up a maritime and commercial code, and the navigation  law of 1882 is mainly his work. In 1879 he was elected a member of the Landsting (one of two chambers of the Danish Parliament, the Rigsdagen); but it is as a teacher at the university that he won his reputation. Aagesen was Carl Christian Hall's successor as lecturer on Roman law at the university, and in this department his research was epoch-making.

Bibliography
Among his numerous juridical works may be mentioned:
Bidrag til Læren om Overdragelse af Ejendomsret, Bemærkinger om Rettigheder over Ting (Copenhagen, 1866, 1871–1872);
Fortegnelse over Retssamlinger, Retslitteratur i Danmark, Norge, Sverige (Copenhagen, 1876).

Notes

References
Attribution
 This source cites:
Johan Henrik Deuntzer, Dansk biografisk leksikon, vol. i. (Copenhagen, 1887) (online);
Samlede Skrifter, edited by F. C. Bornemann (Copenhagen, 1883)

External links
 Obituary

1826 births
1879 deaths
Danish jurists
Members of the Landsting (Denmark)
Academic staff of the University of Copenhagen
19th-century Danish military o",0,wikipedia
